id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
611456636686072377,Almarossa - Camera doppia Basic,137234501,Filippo,,Santo Stefano,44.49997,11.35017,Private room,237,2,0,,,7,204,0,IT037006B4Y6CMNJ6D
612411192213486426,Casa 4 Stagioni-S.Orsola 3,444709044,Tobias Theodor,,San Donato - San Vitale,44.49672,11.3663,Entire home/apt,105,1,134,2025-09-14,3.24,2,297,30,IT037006C2UZ9X7CXW
612963452296692252,Barolo House,455974151,Mary,,Navile,44.51522,11.35139,Entire home/apt,132,2,59,2025-05-25,1.43,1,91,15,IT037006C2Y8WME4XU
612967666123404547,A. La Dotta Apartments | San Petronio - Via Jacopo Barozzi 2,21592706,Lucia Francesca,,Santo Stefano,44.504379,11.349531,Entire home/apt,155,2,6,2025-09-07,0.15,10,28,1,IT037006B4UJHBO4TP
613639086961846032,"A casa di Mo', a due passi dalla Stazione e Fiera",456135453,Monica,,Navile,44.51401,11.35232,Entire home/apt,197,3,35,2025-08-07,0.85,1,3,2,IT037006C2SAEIEZNV
614224503485337264,Trilocale zona Lazzaretto/fermata Marconi express,215185922,Sandra,,Navile,44.51513,11.31677,Entire home/apt,109,1,35,2025-05-30,0.86,19,126,18,IT037006B4MNJQUOLI
615210713038352631,Fiorilli Fiera District-Parking Gratuito Privato,98133001,Sonia,,San Donato - San Vitale,44.50657653808594,11.356014251708984,Entire home/apt,117,1,167,2025-09-04,4.22,10,314,50,IT037006B45YSHE7YP
615572942366216400,Realkasa Porta Lame Flat,228384114,Realkasa,,Porto - Saragozza,44.50341,11.33355,Entire home/apt,185,3,58,2025-08-17,1.41,95,28,16,IT037006C25EK3QPSC
615659687871386395,Appartamento incantevole con parcheggio gratuito .,456599714,Silviana,,San Donato - San Vitale,44.51224,11.395,Entire home/apt,190,31,14,2025-05-22,0.34,1,365,5,"I applied for a CIN, but haven’t received it yet"
616371280050824090,Casa Pibe De Oro,156434689,Francesco,,San Donato - San Vitale,44.50863,11.35821,Entire home/apt,348,1,7,2025-01-27,0.39,1,0,1,IT037006B42BUQMJSR
617198879635215057,♡ King Suite with Turkish Bath ♡ 4starbologna.com,239491712,4 Star Bologna,,Santo Stefano,44.50419,11.35034,Private room,363,1,2,2023-01-19,0.05,18,241,0,IT037006B4F3NQHDIE
617230886068413649,Casa Fondazza,104803698,Fabrizio Gaetano,,Santo Stefano,44.48871,11.35468,Entire home/apt,,31,10,2025-09-23,0.29,2,37,2,"I applied for a CIN, but haven’t received it yet"
617231682510035124,Bright and cozy apt close to centre 4starbologna,239491712,4 Star Bologna,,Santo Stefano,44.5028,11.34939,Entire home/apt,248,1,3,2023-10-14,0.07,18,257,0,IT037006B4YPLKYLBN
618843406112556261,Attico Castiglione - Bologna,142422205,Barbara,,Santo Stefano,44.486095,11.348541,Entire home/apt,,2,142,2025-09-06,3.42,1,217,33,IT037006C29XIKZ84S
619360425115684986,Appartamento in zona Navile a Bologna.,457420991,Marco,,Navile,44.51959693658371,11.351663771803384,Entire home/apt,112,1,46,2025-09-12,1.14,1,227,13,IT037006C2NLZHEJQI
620054731129871500,"Casa di Riccardo, a due passi dalle due Torri",457572854,Riccardo,,Santo Stefano,44.49487,11.35325,Entire home/apt,179,2,96,2025-07-28,2.43,1,240,15,IT037006C2R3JBRZIR
620127410917947751,MonaLisa's House. Elegance in the heart of Bologna,306878977,Lisa,,Santo Stefano,44.49846,11.35334,Entire home/apt,83,1,110,2025-07-25,3.08,1,106,43,IT037006C2IVLAXSEP
620836073611159267,APPARTAMENTO LUMINOSO BOLOGNA ZONA SANTA VIOLA,456456442,Lilliana,,Borgo Panigale - Reno,44.504196,11.295306,Entire home/apt,150,5,0,,,1,319,0,IT037006C2T8OD5R3N
620837007405597896,HouSmart San Carlo 17,300934729,Arianna,,Porto - Saragozza,44.49928,11.34061,Entire home/apt,173,1,15,2023-05-18,0.37,32,92,0,IT037006C25377T6MN
620845813078646997,Rooftop Garden,16654191,Olivia,,Porto - Saragozza,44.4918,11.34012,Entire home/apt,139,1,30,2025-09-19,0.79,1,307,20,IT037006C1YICMUQ2Z
621371444937951667,Una stanza nel verde.,272825590,Angelarita,,Navile,44.51955,11.326123,Private room,,31,5,2022-09-04,0.12,1,0,0,
621985909120148031,Stanza Doppia a Bologna vicino Fiera e Centro,26774919,Luca Sebastiano,,Navile,44.5206,11.35157,Private room,70,31,42,2024-11-08,1.21,1,90,6,
622348361226439148,B. La Dotta Apartments | Pavaglione - Via Jacopo Barozzi 2,21592706,Lucia Francesca,,Santo Stefano,44.50338,11.34836,Entire home/apt,152,2,10,2025-05-02,0.39,10,26,5,IT037006B4UJHBO4TP
622883561703236547,UR-NEST Borgo B,39681587,Rino,,Santo Stefano,44.49962,11.35045,Entire home/apt,203,1,26,2025-07-29,0.71,57,31,11,IT037006C263468T2R
622936922299423826,Alloggio confortevole per brevi periodi,30833874,Francesco,,San Donato - San Vitale,44.496353,11.373905,Entire home/apt,70,2,35,2025-07-27,0.89,1,322,20,IT037006C2I4SXHFIQ
623555527089388807,Bologna casa vacanza di Stefano CIR037006-AT-02283,36315582,Gabriella,,Savena,44.47968,11.38437,Entire home/apt,104,1,15,2025-05-01,0.41,1,60,8,IT037006C2XNPS5BC6
623867264169391773,Monolocale Nel Sole,99322914,Alina,,Santo Stefano,44.49894,11.34439,Entire home/apt,194,2,12,2025-08-13,0.39,4,51,1,IT037006B4CUAQPIDR
624251417184157119,Dimora D'Arco ex Palazzo Mattesilani Vecchietti,458520965,Paolo,,Porto - Saragozza,44.48897179999999,11.3401095,Entire home/apt,117,2,46,2025-09-17,2.52,2,281,31,IT037006C2H2KIWXRJ
624251564748001708,CASE D'ARCO ex Palazzo Lodovisi Tornelli XVI sec.,458520965,Paolo,,Santo Stefano,44.491477966308594,11.353858947753906,Entire home/apt,233,2,82,2025-09-17,2.14,2,257,24,IT037006C269SM332V
624254108029812550,Bagno privato | 5 min. stazione | Netflix,87743134,Olkuin,,Navile,44.51044,11.3429,Private room,81,1,225,2025-08-23,5.52,3,155,53,IT037006B4TGRTN3W3
626632722974570420,URBAN B. SPACIOUS 4 ROOM APARTMENT IN THE CENTER,292874130,Francesco,,Santo Stefano,44.50061,11.35254,Entire home/apt,220,2,45,2025-08-18,1.13,2,180,15,IT037006C2NZOGA56Q
628253993315226187,Lovely attic on the Hills,25089943,Maria Virginia,,Savena,44.46252,11.35647,Entire home/apt,,2,75,2025-08-09,1.83,2,0,15,IT037006C2V7ILUSRN
628821327460343222,Casa Galliera Bologna Centro,459540403,Gabriele,,Porto - Saragozza,44.500805,11.343402,Entire home/apt,250,2,111,2025-08-22,2.76,1,127,16,IT037006C256I3P69Q
628999936499178271,"Via Vittorio Veneto large independent 
apartment.",225516371,Vladimir,,Porto - Saragozza,44.498047,11.319638,Private room,187,3,28,2025-05-06,0.71,2,264,1,IT037006C1GKO7N6H7
629547025983084452,"Bologna centrale, a 2 passi dal cuore della città",459715798,Giovanni Luca,,Porto - Saragozza,44.505417,11.340518,Entire home/apt,213,3,73,2025-07-31,1.80,1,215,8,IT037006C2MFH7FHZI
629828046640278297,[SANTO STEFANO] Bright apartment,288167285,Jacopo,,Santo Stefano,44.48726,11.34893,Entire home/apt,160,1,275,2025-08-08,6.84,4,340,51,IT037006B4BASC2Q7Q
630225331512803741,RK Amendola Apartment,228384114,Realkasa,,Porto - Saragozza,44.50529,11.34188,Entire home/apt,275,3,48,2025-08-28,1.18,95,116,6,IT037006C2EX2MHKA8
630922960174738615,GetTheKey Pasubio Apartment,6100445,Mattia,,Porto - Saragozza,44.49955,11.31153,Entire home/apt,90,3,15,2025-08-20,0.37,17,304,3,IT037006C2ODAJQ4TC
631029308099963439,Realkasa Kharkov Apartment,228384114,Realkasa,,San Donato - San Vitale,44.50693,11.37641,Entire home/apt,167,3,28,2025-09-14,0.70,95,88,5,IT037006C2F6QLFPR8
631741537086206804,Cozy and Deluxe Apartment minutes from downtown,26538638,Federico,,Porto - Saragozza,44.49451,11.31518,Entire home/apt,190,2,9,2025-07-06,0.31,1,166,7,IT785410A112385969
632410905711608772,Slashed colors - double room 2,11890324,Silvia E Jacopo,,Santo Stefano,44.494678,11.351896,Private room,127,1,101,2025-08-29,2.52,15,61,18,IT037006B4ZIMLSKTT
632453642255094987,[GIARDINI MARGHERITA] Garden view apartment,288167285,Jacopo,,Santo Stefano,44.48616,11.35071,Entire home/apt,145,1,202,2025-07-16,5.02,4,356,27,IT037006B4BASC2Q7Q
632584882226727018,L'Appartamento sul cortile,4181174,Flavia,,Santo Stefano,44.487091,11.340505,Entire home/apt,95,3,103,2025-09-05,2.67,2,171,42,IT037006C2G2VFPREL
633233566417204783,AFFASCINANTE bilocale nel cuore del centro storico,460542839,Orazio,,Santo Stefano,44.486774,11.349297,Entire home/apt,71,31,54,2024-12-29,1.39,1,256,3,
633864060172441452,Appartamento Al Zigànt [Top location],50110271,Nicolò,,Santo Stefano,44.493621826171875,11.344705581665039,Entire home/apt,186,2,28,2025-10-03,0.77,9,239,10,IT037006C2GKLQFNGH
634390751304884634,Appartamento a Bologna,141679158,Stefano,,Porto - Saragozza,44.49106,11.31878,Entire home/apt,68,2,52,2025-09-21,1.30,1,151,18,IT037006C2RAYWUN2W
634641067120874609,Camera matrimoniale con bagno | colli bolognesi,309500606,Domani Società Cooperativa Sociale,,Santo Stefano,44.47803,11.32451,Private room,65,1,67,2025-09-13,1.67,8,359,22,IT037006B48BP88M0G
634684035602279911,Ampia camera singola con terrazzo,2879369,Andrea,,Porto - Saragozza,44.492031,11.312564,Private room,32,31,7,2025-05-25,0.20,4,195,2,
635170778439857900,Camera matrimoniale con bagno | colli bolognesi,309500606,Domani Società Cooperativa Sociale,,Porto - Saragozza,44.47959,11.32383,Private room,,1,46,2025-09-23,1.13,8,337,12,IT037006AF00288
635173755592341423,Camera doppia con bagno | colli bolognesi,309500606,Domani Società Cooperativa Sociale,,Santo Stefano,44.48029,11.32473,Private room,50,1,28,2025-09-12,0.72,8,362,5,IT037006B48BP88MOG
635175111779136531,Camera doppia con bagno | colli bolognesi,309500606,Domani Società Cooperativa Sociale,,Santo Stefano,44.47985,11.32533,Private room,50,1,3,2025-04-01,0.08,8,362,1,IT037006B48BP88MOG
635176607734128155,Camera doppia con bagno | colli bolognesi,309500606,Domani Società Cooperativa Sociale,,Santo Stefano,44.47859,11.32395,Private room,50,31,16,2024-09-22,0.41,8,363,1,IT037006B48BP88MOG
635177807879935887,Camera tripla privata con bagno | colli bolognesi,309500606,Domani Società Cooperativa Sociale,,Santo Stefano,44.47952,11.32476,Private room,65,1,20,2024-10-20,0.50,8,363,3,IT037006B48BP88MOG
635206892637339990,Loft-Superiore-Bagno in camera,32062320,Daniele,,Santo Stefano,44.48109,11.36232,Private room,,1,3,2023-04-08,0.08,6,0,0,IT037006B4GCCGW2MZ
637660573174521948,Bolognamania Apartments - Happy,112546087,Bolognamania,,Porto - Saragozza,44.500984,11.316299,Entire home/apt,117,2,14,2025-09-10,0.41,7,33,5,IT037006B4H5NNR3RS
638291627411687407,Cozy Apartment Family 'n' Friends 4starbologna,239491712,4 Star Bologna,,Santo Stefano,44.504051,11.351091,Entire home/apt,387,1,50,2025-06-22,1.24,18,202,3,IT037006B4YPLKYLBN
638303492116808330,Bed and Breakfast Isabella,41791621,Matteo,,Santo Stefano,44.48715,11.35072,Private room,178,31,46,2024-11-24,1.14,2,361,3,
642454440152535092,"2Towers Holiday House - 
Centro storico di Bologna",257200987,Domenico,,Santo Stefano,44.494560529391464,11.348606720566748,Entire home/apt,187,2,152,2025-09-17,3.88,1,29,27,IT037006B4JA2NNUNG
642621545796567456,Accogliente loft in palazzo storico centrale,61422547,Niccolò,,Santo Stefano,44.49952106968427,11.352163359212225,Entire home/apt,161,1,381,2025-09-19,9.54,2,148,61,IT037006B4S4NCGXHK
643251014075681533,App nuovo in giardino interno centralissimo,272693907,Arturo,,Porto - Saragozza,44.49064,11.33503,Entire home/apt,67,1,23,2024-09-30,0.58,4,48,2,IT037006C2GMVYKOF9
644130339895473048,Bologna Fiera Fani Apartment,16163103,Nicolò,,San Donato - San Vitale,44.5074113,11.3613762,Entire home/apt,92,1,19,2024-04-11,0.52,1,181,0,IT037006B4F8LJZ2LC
644171645427690167,LA LOCANDA BELFIORE,18084354,Ivana,,Porto - Saragozza,44.50649,11.32929,Private room,81,1,51,2025-09-07,1.29,1,347,23,IT037006C1ROG7YWLH
644774366984541488,Petronio Loft -balcony-Historical center,31608410,Alessandra,,Santo Stefano,44.48934119878219,11.354230822090162,Entire home/apt,146,2,148,2025-09-15,3.99,1,219,47,IT037006C2FTZWMCMJ
645303073238868967,"Ca' Selvatica, a due passi da Piazza Maggiore",463339007,Nicola,,Porto - Saragozza,44.49119,11.33393,Entire home/apt,160,31,43,2025-01-12,1.08,1,160,2,
645313047893078379,La petite grand-mère,49070892,Ilenia,,Borgo Panigale - Reno,44.51837,11.29848,Entire home/apt,65,1,439,2025-09-19,10.98,2,250,98,IT037006B4HR5MORUP
646013662476216243,Cinque Archi,20800803,Flavia,,Borgo Panigale - Reno,44.5124152,11.2869891,Entire home/apt,172,1,53,2025-08-14,1.33,2,28,17,IT037006B43KXVNU67
647738659014841690,"Del Borgo Sweet Home, in the heart of the city",463875358,Chiara,,Santo Stefano,44.49859,11.3479,Entire home/apt,168,3,66,2025-08-17,1.69,1,131,8,IT037006C22Z3LFJUM
647885579864408861,"Fossalta Mezzanine, few steps from Piazza Maggiore",419609522,Diego,,Santo Stefano,44.49484,11.34375,Entire home/apt,,31,37,2025-09-21,0.93,3,0,16,IT037006C2HU786XTH
648226662567084050,Matteotti  Suite,101720374,Antonella,,Navile,44.50857,11.34669,Entire home/apt,99,2,289,2025-08-14,7.47,4,201,78,IT037006B4QFMB7QG9
649357628923458807,"Castiglione Suite, elegante e silenzioso",464290685,Patrizio,,Santo Stefano,44.4866845,11.3483687,Entire home/apt,88,3,16,2024-07-08,0.42,1,13,0,IT037006C2OB9GYX2N
651141498585993885,The Blooming Loft,8765620,Patrizia,,Porto - Saragozza,44.49568,11.34084,Entire home/apt,194,2,131,2025-09-14,3.32,1,129,37,IT037006C24HK8ZBG7
651941158582493032,Grazioso Appartamento nel cuore di Bologna,464844630,Andrea,,Santo Stefano,44.4998984,11.3491819,Entire home/apt,187,2,32,2025-04-20,0.81,2,81,2,IT037006C1CQF46M9U
653625872026751892,"Belle Arti loft, in the heart of the city",465234193,Patrizio,,Santo Stefano,44.49743,11.34799,Entire home/apt,,3,38,2025-09-10,0.96,1,0,17,IT037006C2GUY8XAQW
653894220894867628,Timeless Bologna: Home & View in historic building,5955548,Damiana,,Porto - Saragozza,44.49232506734427,11.337357871234417,Entire home/apt,217,2,126,2025-09-20,3.22,1,326,47,IT037006C22Z89JCN5
654175482758582200,vicino alla stazione al centro con bagno in camera,4506590,Alessandro,,Navile,44.5097306,11.3490448,Private room,261,1,1,2023-05-15,0.03,2,89,0,IT037006B48EBY34UV
654352190139589075,Amazing Studios Open space 5minutes city center,202664104,Jo,,Santo Stefano,44.47947,11.33707,Entire home/apt,,31,0,,,4,0,0,
655001154555244967,white room deliziosa,156872189,Lidia,,San Donato - San Vitale,44.50641,11.36843,Private room,167,1,20,2025-09-05,0.51,6,75,11,IT037006B4C4S9F9KT
655391609201971776,Area 33 Bologna studio apartment with balcony,5149393,Daniele,,Borgo Panigale - Reno,44.50509113959643,11.303443349897861,Entire home/apt,108,2,55,2025-09-01,1.56,1,46,23,IT037006C2GLZDLZ3W
655459441346150033,Realkasa Albiroli Apartment,228384114,Realkasa,,Santo Stefano,44.49736,11.34428,Entire home/apt,212,3,42,2025-09-12,1.08,95,90,6,IT037006C2AJVSMHV5
655500498301439226,Appartamento tranquillo e confortevole,5518616,Martina,,Navile,44.51362,11.34444,Entire home/apt,,31,17,2024-09-29,0.44,1,0,0,
656191870045181134,Murri Apartment,124360219,Ettore,,Santo Stefano,44.47843,11.36567,Entire home/apt,114,2,30,2025-08-18,0.82,26,58,6,IT037006B4TMCKU4RA
656207336950829055,Appartamento centralissimo Bologna piazza Malpighi,180475908,Silvano,,Porto - Saragozza,44.49581,11.33774,Entire home/apt,,31,0,,,2,365,0,
657167924978235879,"Farini Suite, elegante e silenzioso",466034613,Patrizio,,Santo Stefano,44.4913097,11.3483143,Entire home/apt,,3,20,2025-07-28,0.51,1,0,10,IT037006C272IXLO5M
658556747752748106,Realkasa Palazzo Poeti,228384114,Realkasa,,Porto - Saragozza,44.49241,11.33713,Entire home/apt,191,3,42,2025-08-01,1.08,95,75,9,IT037006C2H6VCZEV3
660620389722041661,Casa Aldrovandi: Elegante e in Centro Storico,466883682,Giovanni,,Santo Stefano,44.49484,11.35232,Entire home/apt,376,1,23,2025-07-17,0.59,1,204,6,IT037006B4O3JOX9AR
660644279310686019,Bologna Suite Apartment - Self check-in,13972212,Mauro,,Borgo Panigale - Reno,44.50912,11.29522,Entire home/apt,144,3,9,2025-06-10,0.23,2,101,4,IT037006C2WVBTCAQM
661290520897726311,Pratello Apartment,124360219,Ettore,,Porto - Saragozza,44.4954639,11.3319209,Entire home/apt,120,2,111,2025-08-21,3.42,26,40,34,IT037006B4N778BQMQ
661983176968903459,CA' ROJI Bologna - [Private Garden],467204198,Elena,,Navile,44.5111629,11.3516027,Entire home/apt,125,2,52,2025-05-04,1.33,1,131,7,IT037006C2MRU73ICH
662368499223441299,San Felice Mezzanine,273537602,Patrizio,,Porto - Saragozza,44.4987,11.32971,Entire home/apt,,3,11,2023-08-30,0.28,2,0,0,IT037006C2TLCRRD9E
662951904306965134,MADE in Bologna,467434874,Pier Francesco,,Porto - Saragozza,44.496689566692986,11.337468938623063,Entire home/apt,168,1,32,2025-09-25,0.85,1,343,5,IT037006B47VSFTHFH
663084548795747704,"Dimora Fossalta, a pochi passi da Piazza Maggiore",467479264,Giovanni,,Santo Stefano,44.4938,11.34272,Entire home/apt,752,1,30,2025-07-20,0.78,1,0,6,IT037006B4DG8MTCUQ
664182392163652970,Bologna University Historic Center Apartment,132464778,Welcome To Emilia Romagna & Marche!,,Santo Stefano,44.4978628,11.3522862,Entire home/apt,109,1,61,2025-09-20,1.68,58,5,35,IT037006B4YR8XSBCV
664895807511591110,Graziosa stanza in appartamento a Bologna,39678354,Marilù,,Porto - Saragozza,44.50528,11.33292,Private room,104,2,37,2025-06-22,0.96,1,300,10,IT037006C1NTEXS546
665070353533590588,"UGO BASSI APARTMENTS - Appartamento ""Montegrappa""",137475943,Giovanni,,Porto - Saragozza,44.49662,11.33798,Entire home/apt,142,1,64,2025-07-29,1.77,13,199,20,IT037006B4UL6EJ2S6
665794877159114798,"UGO BASSI APARTMENTS - Appartamento ""Giardini""",137475943,Giovanni,,Porto - Saragozza,44.49654,11.33943,Entire home/apt,142,1,23,2025-05-30,0.65,13,221,5,IT037006B4UL6EJ2S6
665801095824626300,"UGO BASSI APARTMENTS - Appartamento ""Duomo""",137475943,Giovanni,,Porto - Saragozza,44.49533,11.33975,Entire home/apt,142,1,39,2025-07-30,1.05,13,213,7,IT037006B4UL6EJ2S6
666045062526889800,Casa Bolognese - Welcome in the heart of the city!,106835544,Christian,,Porto - Saragozza,44.49745420000001,11.337492,Entire home/apt,137,2,139,2025-09-18,3.82,1,323,70,IT037006C1K7Q7B2PV
666493403807912173,"UGO BASSI APARTMENTS - Appartamento ""Canali""",137475943,Giovanni,,Porto - Saragozza,44.49536,11.3402,Entire home/apt,142,1,25,2025-09-15,0.68,13,220,21,IT037006B4UL6EJ2S6
666591083746353167,"Casa Porta Maggiore, a 2 passi da Piazza Maggiore",468359456,Maria,,Santo Stefano,44.49089,11.35707,Entire home/apt,,31,2,2023-07-04,0.05,1,0,0,
667192568094011092,Tiny- house in the heart of Bologna,8325248,Massimo,,Porto - Saragozza,44.4892743,11.3370913,Entire home/apt,107,3,258,2025-09-06,6.63,3,282,74,IT037006C23YZ7RAHX
667294436972557186,Appartamento centrale e silenzioso,41735091,Valentina,,Santo Stefano,44.4872625,11.3500666,Entire home/apt,67,1,260,2025-09-09,6.68,1,305,62,IT037006C2VS4FJTKV
668559554398593381,HouSmart Pratello 48,300934729,Arianna,,Porto - Saragozza,44.49567,11.33286,Entire home/apt,146,1,24,2025-04-06,0.65,32,69,1,IT037006C2Z4SV7Y9X
668906145929688398,A Casa dello Steno - Rustic uniqueness,120130153,Alessia,,Borgo Panigale - Reno,44.4928189,11.2980638,Entire home/apt,129,1,13,2025-09-05,0.37,1,277,2,IT037006B4ZTWNVZFY
670297578491151649,"Paolo Fabbri Home, comodo a centro e Università",469309286,Patrizio,,San Donato - San Vitale,44.50131776544953,11.36146037604696,Entire home/apt,,31,4,2023-07-21,0.10,1,0,0,
670372877545234736,Spazioso appartamento con 4 camere vicino Stazione,469331008,Patrizio,,Navile,44.51104,11.3472,Entire home/apt,,4,3,2025-09-01,0.22,1,0,2,IT037006C2L5LF5OSB
670855928898008418,Frassinago Deluxe Suites- 1 bedroom SpaBathTerrace,49812442,Rambaldo,,Porto - Saragozza,44.4922878,11.331951,Entire home/apt,165,1,100,2025-09-12,2.60,30,269,32,IT037006B4SUOPTVEP
671486644854603648,"Casa Porta San Mamolo, a pochi passi dalle 2 torri",469594943,Annalisa,,Santo Stefano,44.4865634,11.3414698,Entire home/apt,,3,72,2025-03-22,1.84,1,0,5,IT037006C2EE5M9WX8
673479340314500055,Stanza spartana. Quinto piano senza ascensore,15070336,Leonardo,,Porto - Saragozza,44.50111,11.32624,Private room,31,31,0,,,2,68,0,
674412285252202025,EcoLoFT Bologna - Best Choice - by HOST4U,129095545,Michael,,Navile,44.51704,11.3496,Entire home/apt,106,1,37,2025-09-10,0.96,1,317,13,IT037006C2HNEWMN5P
674751298902397711,"Casa Begatto, spaziosa casa in Centro Storico",296518122,Patrizio,,Santo Stefano,44.4928922,11.3528354,Entire home/apt,,31,4,2025-06-18,0.10,2,0,3,"I applied for a CIN, but haven’t received it yet"
675135064146580219,Nuovo appartamento a due passi da Piazza Maggiore,285003216,Attico Di Via D'Azeglio,,Santo Stefano,44.4917885,11.341934,Entire home/apt,190,1,41,2025-08-07,1.08,6,306,10,IT037006B4EXZ92GIF
676091661302083641,Aloha B&B vicino all'aeroporto parcheggio gratuito,157956248,Irene,,Borgo Panigale - Reno,44.5145918,11.2835938,Private room,59,1,55,2025-06-06,1.43,1,82,5,IT037006C19FCTPUB5
676457780793960612,Charme in Righi,470882882,Edoardo,,Santo Stefano,44.4991974,11.3448818,Entire home/apt,133,2,49,2025-09-18,1.32,1,52,15,IT037006C2TH7S2K
676693649542729338,Realkasa Otto Colonne Flat,228384114,Realkasa,,Porto - Saragozza,44.4974,11.33559,Entire home/apt,152,3,43,2025-09-12,1.17,95,66,9,IT037006C2WQ7L6M45
678086016492782525,"Canonica Home, in the Heart of the City",471257988,Costanza,,Santo Stefano,44.49537,11.34716,Entire home/apt,161,2,80,2025-08-27,2.09,1,126,6,IT037006C2LQMWCLOH
678183326815935455,Seta Apartment,124360219,Ettore,,Porto - Saragozza,44.48935580000001,11.3368239,Entire home/apt,114,2,14,2025-08-19,0.41,26,41,3,IT037006B4A56RLD96
678853623951460087,Stanza privata - San Donato/Fiera,348321367,Ivan,,San Donato - San Vitale,44.5063717,11.3715147,Private room,54,2,134,2025-09-20,3.59,1,167,52,IT037006C1U4P7H6A7
678911621759283554,Mimì apartment,59044347,Miriam,,Navile,44.50995899999999,11.3472281,Entire home/apt,83,2,91,2025-09-18,2.88,1,335,20,IT037006C2FLMM34ON
679678133837407722,Accademia al Colle Luxury Villa & Spa,175455584,Accademia,,Santo Stefano,44.47311,11.35345,Entire home/apt,1042,3,7,2025-09-01,0.24,5,11,2,IT037006B46DFHO2BM
680258474053917947,Nel cuore di Bologna,38553920,Carlotta,,Santo Stefano,44.48898410000003,11.354115161901856,Entire home/apt,226,2,102,2025-09-18,3.30,1,298,33,IT037006C1VKLOCKGG
681593733872406023,Appartamento incantevole Civico42 Bologna,472162037,Renato,,San Donato - San Vitale,44.4957139,11.3625511,Entire home/apt,65,1,221,2025-08-30,6.06,5,86,30,IT037006C2M8FJYMUB
682550388727123760,Camera luminosa e accogliente con bagno personale,93151049,Chiara,,San Donato - San Vitale,44.49945,11.41029,Private room,55,1,63,2025-08-23,1.72,1,324,17,IT037006C1PRCEZ95K
683122702203175014,Vintage Room - Nettuno 29 Room&Breakfast,102737430,Federico,,San Donato - San Vitale,44.506624,11.3582752,Private room,144,1,45,2025-09-10,1.23,3,132,14,IT037006B4GZ3SLMX8
683369215219638446,Maison Marconi,77763496,Paola,,Porto - Saragozza,44.49835082223589,11.338140740990639,Entire home/apt,179,2,11,2025-05-25,0.29,1,212,2,IT037006C2SFGH66ML
683596761890882686,Central and Cosy appartament,1451220,Marco,,Porto - Saragozza,44.49993,11.32297,Entire home/apt,294,2,32,2025-05-02,1.11,1,56,3,IT037006C2NA6ZKXG5
684408770692769769,Historic Bella Bologna Retreat - near Two Towers,27025133,Giacomo,,Santo Stefano,44.49322,11.35485,Entire home/apt,74,2,54,2025-09-08,1.46,1,188,18,IT037006C2WMV67VOK
684621216794371586,Realkasa La Finestrella sui Portici,228384114,Realkasa,,Santo Stefano,44.4884,11.35203,Entire home/apt,158,3,17,2025-09-04,0.47,95,75,5,IT037006C2JZ5PGJS7
684659378808370574,Accogliente monolocale a due passi dalla Stazione,80818723,Antonio,,Santo Stefano,44.50470656561314,11.347638219049085,Entire home/apt,150,1,7,2025-05-02,0.20,2,100,1,IT037006C2NAW49YM6
685182189349662943,Boninsegna 1,277360665,Italianway,,Borgo Panigale - Reno,44.4906732302864,11.2914814129669,Entire home/apt,266,1,0,,,10,63,0,IT037006B4LSM9E4S3
685244086954748276,"""White-House""",384934649,Carlo,,San Donato - San Vitale,44.49087,11.3708,Entire home/apt,,1,13,2024-10-22,0.34,1,0,2,IT037006C2RNBPLOWR
685954681339052962,Central Elegant Apartment - Liberty House,473245832,Leonardo,,Porto - Saragozza,44.4899909,11.3403106,Entire home/apt,299,1,160,2025-09-16,4.34,1,257,36,IT037006B4E64ISTSO
685987081743516462,"De'Gombruti, Bologna By Short Holidays",12182373,Luca,,Porto - Saragozza,44.4939747,11.3374986,Entire home/apt,202,1,26,2024-10-16,0.71,56,243,1,IT037006B48MBFC32L
686045968874501489,"Rossana, Bologna By Short Holidays",12182373,Luca,,Navile,44.51276,11.33871,Entire home/apt,215,1,45,2025-08-22,1.19,56,299,9,IT037006C2LPRXRC7I
686126809602847359,Grigio Perla Panigale garden e parking. Oasi relax,473292223,Angela,,Borgo Panigale - Reno,44.51847,11.27849,Entire home/apt,165,2,2,2025-04-12,0.34,1,274,2,IT037006B4OAPFA4CC
686837370055951525,Welcome to Bologna: single room,35925324,Luca,,San Donato - San Vitale,44.49569,11.38212,Private room,70,1,44,2025-09-18,1.21,1,38,21,IT037006C1HVCM9ECB
687516103295393365,Appartamento ben collegato con i trasporti pubblic,76355687,Francesco,,San Donato - San Vitale,44.49081,11.39115,Entire home/apt,269,1,7,2025-03-23,0.20,3,84,1,IT067054B48WZ2KESS
688202799129476351,Bright Room ~ San Luca Area,274030097,Salem,,Porto - Saragozza,44.49721,11.31525,Private room,,1,245,2025-05-05,6.48,2,0,56,IT037006B4CR4VWFVL
689548467569194580,"Elianto, Bologna By Short Holidays",12182373,Luca,,Navile,44.51398,11.3393,Entire home/apt,166,1,16,2025-06-29,0.42,56,300,2,IT037006C2GJCB46XR
690180805093639625,Maison Giulia ai Giardini,151811855,Giulia,,Santo Stefano,44.48133,11.35746,Entire home/apt,126,1,11,2025-07-24,0.34,2,133,4,IT037006C2FE669VCP
