id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
23986,""" Characteristic Milanese flat""",95941,Jeremy,,NAVIGLI,45.44806,9.17373,Entire home/apt,180,31,26,2024-04-20,0.16,1,352,0,
40470,Giacinto Cosy & clean flat near MM1,174203,Giacinto,,VIALE MONZA,45.52023,9.22747,Entire home/apt,68,3,43,2024-08-17,0.24,2,311,1,IT015146C2YDCLSU8G
46536,Nico & Cinzia's Pink Suite!,138683,Nico&Cinzia,,VIALE MONZA,45.52276,9.22478,Entire home/apt,86,3,39,2025-04-20,0.24,1,117,3,IT015209C2BBKGCMT7
88130,Great comfortable & quite APT. x 4 people!,481475,Cinzia,,VILLAPIZZONE,45.49764,9.14533,Entire home/apt,250,31,7,2022-10-01,0.04,1,363,0,
93232,Spacious luminous central flat,500414,Chiara,,XXII MARZO,45.4658,9.21551,Private room,60,31,9,2019-04-13,0.05,1,364,0,
101087,"Flat "" Chiesa Rossa2 in Milan",530151,Vincenzo,,STADERA,45.43079,9.18234,Entire home/apt,76,31,9,2022-07-08,0.06,1,0,0,
102817,Open Space Loft Navigli Area Milano,512747,Paolo Maurizio,,S. CRISTOFORO,45.44465,9.15096,Entire home/apt,63,3,719,2025-05-20,4.34,2,78,26,IT015146C2A4KEPYF8
122514,Brand new apartment in Milan,613760,Marco,,GIAMBELLINO,45.45032,9.15218,Entire home/apt,65,2,124,2025-06-15,0.73,2,147,24,IT015146C228VKSUZU
141833,Piccolo Attico Duomo // 3-18 months stay contract,689467,Ilaria,,DUOMO,45.46024,9.18063,Entire home/apt,143,31,79,2024-04-21,0.48,7,280,0,
143329,Apartment corso Buenos Aires milan,695509,Sonia,,BUENOS AIRES - VENEZIA,45.48263,9.21557,Entire home/apt,83,3,131,2025-06-11,1.14,2,143,32,IT015146C27DWI4HEC
153925,Stay in Style Solari,740161,Stefano Carmine,,TORTONA,45.45648,9.15762,Entire home/apt,84,4,104,2025-06-08,0.62,1,115,29,IT015146C26SH22NUE
155720,matrimoni red room on Canals center,748765,Bruna,,NAVIGLI,45.44512,9.16682,Private room,43,1,300,2025-06-16,1.86,2,255,42,IT015146C2PSW8BTAI
161605,"downtown, Rho Fiera in 30 min directly by train",773109,Monica Laura,,UMBRIA - MOLISE,45.45666,9.2235,Private room,96,1,2,2012-09-18,0.01,2,169,0,IT015146C2J46YC6QC
171017,"Charming Terrace Flat with Veranda, 15 min Centre",815807,Katia,,LORETO,45.495,9.21591,Entire home/apt,60,1,520,2025-06-14,3.30,1,284,71,IT015146C2U7IGFFHW
181914,Old fashion Classica-Milano House,574635,Paolo,,S. CRISTOFORO,45.44358,9.1558,Entire home/apt,76,2,289,2025-05-05,2.16,3,96,31,IT015146C2FOGGVWWI
189441,A cozy loft in Milan fully equipped,913914,Edoardo,,BOVISASCA,45.51503,9.15899,Private room,,2,151,2024-10-14,0.93,1,79,3,IT015146C224PPS5CW
218379,private room with private bathroom,962865,Melissa,,NAVIGLI,45.45017,9.17305,Private room,148,32,10,2023-07-08,0.08,1,42,0,"I applied for a CIN, but haven’t received it yet"
224432,"Really bright flat, downtown Milan",144021,Silvia&Max,,XXII MARZO,45.46433,9.20965,Entire home/apt,101,3,219,2025-06-02,1.31,2,218,9,IT015146C2OPXSOSNZ
226939,A corner of London in Milan,1183857,Nello,,VILLAPIZZONE,45.50001,9.14531,Private room,81,31,4,2015-10-25,0.03,1,363,0,
233795,Luxury B&B Antica Brera,1224206,Antonia,,BRERA,45.473240975290295,9.18664702530287,Entire home/apt,233,31,76,2024-06-13,0.49,6,328,0,
234244,"Charming Nest, Central, Fiber-Optic",1138330,Elena,,TICINESE,45.45768,9.17713,Entire home/apt,311,3,202,2025-06-09,1.22,1,232,12,IT015146C2C5GZZERI
239369,Brand new studio flat downtown,1254752,Donatella,,VIGENTINA,45.45279,9.19605,Entire home/apt,129,1,21,2025-05-25,0.96,2,113,7,IT015146C2Z93O9ZIU
253394,B&B in Comfort Room!,1296566,Grenott,,GRATOSOGLIO - TICINELLO,45.4087,9.17379,Private room,,31,218,2022-07-10,1.32,1,0,0,
255276,Camera doppia per studentesse Bocconi,1245145,Emanuela,,TIBALDI,45.44187,9.1825,Private room,126,31,0,,,4,81,0,IT015146C2LCVII95U
255543,Stanza Blu in Milan - Navigli Area,1342941,Andrea,,TICINESE,45.44281,9.18019,Private room,50,3,408,2025-06-02,2.50,1,357,23,IT015146C1Z9OESEHS
274170,Center Flat FieraMilanoCity MiCo Citylife Attic,1433831,Sabrina,,DE ANGELI - MONTE ROSA,45.477452472030116,9.148784036309237,Entire home/apt,122,31,48,2016-09-22,0.34,1,84,0,
287030,AtticCozy-With Rooftop Terrace,1493251,Simone,,BUENOS AIRES - VENEZIA,45.4828,9.2143,Entire home/apt,84,31,45,2022-11-27,0.27,1,365,0,
297007,Beautiful And Cozy Private Room  Garibaldi - Brera,1531776,Rosibel,,BRERA,45.48001,9.18633,Private room,81,1,791,2025-06-16,4.94,1,184,113,IT017122L7RSO11AB
300095,Tutto ciò che serve in un piccolo appartamento,1546157,Virgilio,,DE ANGELI - MONTE ROSA,45.470833,9.154911,Entire home/apt,123,7,3,2023-10-11,0.09,1,362,0,IT015146A1J35L52U
300436,Castaldi House,1547454,Elizabeth,,GIARDINI PORTA VENEZIA,45.47486,9.20428,Private room,90,31,63,2024-04-21,0.39,2,169,0,
301889,Vintage House in Milan Downtown with 5 bedrooms,1225428,Mariagrazia,,BUENOS AIRES - VENEZIA,45.47526,9.20625,Entire home/apt,521,2,130,2025-05-18,0.89,2,53,17,IT015146B4HLZC2L2S
302491,"Luxury room, Bocconi Duomo, Milano",464145,Barbara,,RIPAMONTI,45.43277,9.20212,Private room,42,60,2,2017-06-01,0.02,6,180,0,
303469,Il tuo prossimo rifugio milanese!,1562078,Cinzia E Massimo,,BANDE NERE,45.4584709,9.1485495,Entire home/apt,48,60,17,2025-06-01,0.11,2,163,2,Exempt
304050,Good starting point to discover Mi,1566887,Elena,,XXII MARZO,45.45709,9.21531,Private room,60,2,284,2025-06-09,1.83,1,254,9,IT015146C27N6XOX74
344791,GreenRoom with Balcony and View-10min by Nav,1749204,Davide,,RONCHETTO SUL NAVIGLIO,45.43835,9.15247,Private room,,31,81,2024-10-03,0.50,4,92,5,
348448,Centric studio Brera [Downtown Milan],326090,Pasquale Emanuele,,BRERA,45.47522,9.18853,Entire home/apt,90,1,206,2025-06-13,1.32,1,343,52,IT015182C2746ZSV2J
365083,"In the center of Milan, Brera",1843798,Dimitri,,BRERA,45.47473,9.18526,Private room,55,1,435,2025-06-17,3.95,1,267,140,IT015146C29RF64MXC
367858,Cozy flat in Tortona Quarter with Long Check out,1857092,Giuseppe,,TORTONA,45.4535,9.16834,Entire home/apt,97,2,97,2025-05-11,0.65,1,267,9,IT015146C2PLZXSB5J
370033,Stylish Roomy Flat Porta Venezia-Centrale-Duomo,1865237,Mira,,BUENOS AIRES - VENEZIA,45.47547,9.20428,Entire home/apt,100,3,70,2025-06-14,0.57,3,7,17,IT015146C2WYPE9Z2T
375710,Quiet China Town Studio - 2 Pax,1889524,Ilaria,,SARPI,45.47898,9.17429,Entire home/apt,67,1,238,2025-06-16,1.48,3,230,47,IT015146C2AFHRUSN2
381512,Design Lux Quiet Cairoli {Suite+Garage} 6 pax,1889524,Ilaria,,DUOMO,45.46808624267578,9.182656288146973,Entire home/apt,129,1,78,2025-06-07,0.49,3,151,46,IT015146C2ZYMQZOJY
383918,Milan-Navigli: freshly renewd apt,1921860,Raffaello,,TICINESE,45.44979476928711,9.177659034729004,Entire home/apt,139,80,12,2024-12-23,0.07,2,36,1,
390076,Cozy Apt 5 min from Bocconi University & Navigli,1954673,Patrick,,VIGENTINA,45.44975,9.19208,Entire home/apt,50,31,23,2025-05-31,0.19,1,182,3,
391334,5 minutes Bus and Metro - The Rose Room,1957255,Chiara,,PADOVA,45.50292,9.23328,Private room,41,1,45,2025-05-04,0.28,4,358,7,IT015146B4RBANL5J2
394443,Ancient house with modern design,1971999,Anna,,UMBRIA - MOLISE,45.45281,9.21758,Private room,150,31,56,2025-01-02,0.35,1,151,3,"I applied for a CIN, but haven’t received it yet"
399879,Cozy Attic in Tortona Design Distric,1922739,Andrea,,TORTONA,45.4534,9.16487,Entire home/apt,90,2,48,2025-04-12,0.33,3,255,3,IT015146B4MPOG8BVJ
400300,Amazing loft close to San Babila,1998219,Benny,,GUASTALLA,45.465396881103516,9.204925537109375,Entire home/apt,295,3,11,2024-10-10,0.09,2,364,1,IT015146C2UWUAG7FL
403578,Modern and comfortable near the subway,2012457,Luciano,,NIGUARDA - CA' GRANDA,45.5069,9.19964,Entire home/apt,91,2,141,2025-06-17,0.89,1,314,47,IT015146C2NFXLNAF4
403602,One bed-room apmt with large terrace Duomo,2012951,Alba Maria Elisa,,DUOMO,45.461708068847656,9.188032150268555,Entire home/apt,185,1,74,2025-06-02,0.54,1,335,10,IT015146C2VAIV9DEG
405089,ROOM in CENTER of MILAN near MM1,1853582,Esmeralda,,PADOVA,45.50171,9.22532,Private room,76,2,18,2024-10-13,0.12,1,231,3,IT015146C28RK3QLRE
406218,Bright room fon the 4th floor,2024298,Emanuela,,WASHINGTON,45.46623,9.15929,Private room,60,31,6,2023-10-10,0.04,1,290,0,
409123,Antonia   rent   cozy  apartment,2036809,Antonia,,GIAMBELLINO,45.45158,9.15188,Private room,27,31,15,2019-09-15,0.10,1,0,0,
409414,Terrace Room with the Roses Silent,510389,Paola,,CENTRALE,45.48058,9.19948,Private room,160,1,24,2025-04-12,0.18,2,365,1,IT015146C17TZJ4WMJ
409509,Design milanese flat Centrale Porta Venezia Duomo,1865237,Mira,,BUENOS AIRES - VENEZIA,45.47728,9.20178,Entire home/apt,,2,7,2024-04-21,0.06,3,0,0,IT015146C2WYPE9Z2T
411118,TOP POSITION  Bed and Breakfast,2046698,Daniela,,BUENOS AIRES - VENEZIA,45.47895,9.21853,Private room,62,2,79,2025-01-02,0.49,1,315,2,IT015146C26G559WGX
412833,Modern Apartment Next to the Duomo,2054298,Ilona,,DUOMO,45.46173095703125,9.192668914794922,Entire home/apt,449,2,268,2025-05-22,1.70,2,259,13,IT015146C2VQ78DTPO
414257,Le Parisienne - Lovely studio in Porta Romana,1750205,Claudia,,VIGENTINA,45.45455,9.19759,Entire home/apt,120,3,8,2022-06-08,0.05,10,269,0,IT015146C23QGTYZEA
414465,"Montestella - Casa Indipendente, Milan",2061296,Sergio,,VILLAPIZZONE,45.49608,9.1381,Entire home/apt,340,2,191,2025-06-17,1.23,1,216,23,IT015146MRT05532
415534,Two-room flat in the City Center,2066962,Alessia,,SARPI,45.48147,9.17606,Entire home/apt,96,31,24,2025-02-04,0.15,1,334,3,
416072,LOFT in Courtyard old Milan near MM 1,2068763,Alberto,,LORETO,45.48973,9.21783,Entire home/apt,154,2,51,2023-09-21,0.33,1,265,0,IT015146B4ZDHXTPQ2
416539,8piano TERRAZZA SILENZIO DOPPIA,510389,Paola,,CENTRALE,45.4793,9.19937,Private room,280,1,7,2022-09-12,0.05,2,365,0,IT015146C17TZJ4WMJ
419218,Open Space 90mq con cortile privato |  Metro Rossa,2084819,Monica,,LORETO,45.49173,9.222817,Entire home/apt,66,3,36,2025-04-15,0.22,1,121,6,IT015146C2X937US6R
423437,Fish House,2105878,Andrea,,TICINESE,45.44754,9.17709,Entire home/apt,58,31,1,2016-08-02,0.01,1,239,0,
430860,La stanza blu del Lambro,2142268,Eleonora,,PARCO LAMBRO - CIMIANO,45.49251,9.23157,Private room,60,1,81,2025-05-25,2.44,1,106,17,IT015146C25722KQZY
431719,"Penthouse in the historic center, on Duomo Street",448205218,Daniele,,DUOMO,45.46139,9.18444,Entire home/apt,520,3,24,2024-09-01,0.23,9,351,1,IT015146C2ZKQT656O
434334,ROOFTOP APARTMENT-DUOMO - Disinfection protocols,2158387,Maria,,DUOMO,45.46132,9.18413,Entire home/apt,250,2,641,2025-06-18,4.62,1,127,47,IT015146C2AYIRZJAM
434379,Cool apartment in the city center,2158679,Annabella,,MAGENTA - S. VITTORE,45.45834,9.17165,Entire home/apt,90,2,12,2022-12-18,0.09,5,144,0,IT015146B4VY8749MA
440465,Ideal room for your Milan experience,2188448,Carmelo,,STADERA,45.43267059326172,9.183494567871094,Private room,46,31,158,2025-05-28,1.31,2,90,3,"I applied for a CIN, but haven’t received it yet"
451490,Old Milan close to Duomo and Centre,1105076,Rocco,,DUOMO,45.46004,9.18,Entire home/apt,90,6,153,2025-02-06,0.97,3,248,3,IT015146C2IMDUYLQ4
460175,double room with big bathroom  milano centre,1621852,Studiocamillasanti,,SARPI,45.48096,9.1709,Private room,165,1,3,2023-07-26,0.08,6,364,0,IT015146C1OXKW9PPE
462229,Private room&private bathroom-WIFI,2146187,Carolina,,VIALE MONZA,45.51837,9.23094,Private room,57,31,14,2024-04-27,0.09,1,352,0,
470014,LARGE DOUBLE OR TWIN ROOM,2332044,R,,GARIBALDI REPUBBLICA,45.48708,9.19665,Private room,28,85,4,2024-10-08,0.03,1,291,1,
470295,white doublebed on navigli center,748765,Bruna,,NAVIGLI,45.44528,9.16734,Private room,46,1,296,2025-06-10,1.87,2,337,22,IT015146C2PSW8BTAI
473121,CHARMING APT CLOSE TO BOCCONI-IED-IEO-NABA DUOMO,464145,Barbara,,RIPAMONTI,45.43463,9.20421,Private room,88,31,0,,,6,364,0,
528331,Stanza Privata_Vicino al centro_NoLo,2595505,Paula,,LORETO,45.491336822509766,9.215925216674805,Private room,46,1,382,2025-06-17,10.66,1,280,100,IT015146C2J49IXUPN
530224,"Comfy and quiet, great location",2604325,Tomaso,,LORETO,45.48966,9.20982,Entire home/apt,77,2,98,2025-06-17,0.70,2,209,22,IT015146C2C3QV4367
536375,Viafarini in residence | Orange,2635009,Patrizia,,ISOLA,45.49064,9.18425,Entire home/apt,343,3,37,2018-04-18,0.25,1,365,0,IT053012C2MQ7HHOBE
1453656,Apartment Brera - Montenapoleone with garage,6973311,Emilia,,BRERA,45.47572,9.19274,Entire home/apt,236,2,185,2025-06-16,1.29,1,127,25,IT015146C2MPOUROOU
1464907,Cozy apartment in Milano,7529212,Elisa,,DERGANO,45.49739,9.17481,Entire home/apt,,31,21,2023-05-24,0.22,4,0,0,"I applied for a CIN, but haven’t received it yet"
1485286,Apartment in Navigli quarter,2977146,Valter,,TICINESE,45.44807,9.17859,Entire home/apt,76,2,54,2025-05-13,0.39,3,283,4,IT015146C2RL28PLYS
1503614,Milan - Naviglio Grande - Expo,8033374,Luca,,RONCHETTO SUL NAVIGLIO,45.44272,9.14587,Entire home/apt,138,31,25,2017-12-23,0.18,1,364,0,
1530211,Monolocale - Università Politecnico Bovisa,8162183,Silvia,,BOVISA,45.49823,9.17099,Entire home/apt,50,61,9,2023-03-31,0.08,1,291,0,
1590485,Cosy Central Apt for Art and Design Lovers!,5544207,Alice,,BUENOS AIRES - VENEZIA,45.47788,9.222,Entire home/apt,177,1,19,2025-04-10,0.13,1,345,2,IT015146C2YCHVSJAI
1591216,Bellissimo appartamento in centro,8231110,Delfina Giovanna Anna,,DUOMO,45.45872,9.18022,Entire home/apt,153,4,38,2025-04-15,0.27,1,27,2,IT015146C2N5LZO6P4
1605608,Grazioso e luminoso monolocale Dergano M3 gialla,474875,Piera,,DERGANO,45.503,9.17763,Entire home/apt,64,1,968,2025-05-27,6.78,1,235,16,IT015146C24RU49JL8
538175,Loft with garden on Naviglio Grande,2643876,Barbara,,S. CRISTOFORO,45.4462,9.15515,Entire home/apt,100,5,9,2023-01-01,0.06,1,36,0,IT015146C2XCMAQN43
541221,2 rooms apartment in downtown Milan,1442498,Elena,,TICINESE,45.45427,9.17764,Entire home/apt,110,1,14,2024-04-16,0.13,1,82,0,IT015146C2GRLPV2TY
541668,Two-rooms Apartment | 50 meters from Metro,2022842,Matteo,,LODI - CORVETTO,45.439026,9.223157,Entire home/apt,42,30,65,2025-06-03,0.41,1,199,7,IT015146C2W99LAEKO
544809,2 km DUOMO wifi aircon PortaRomana,2452841,Paolo & Yuki,,PORTA ROMANA,45.45,9.20256,Entire home/apt,73,31,141,2025-05-31,0.93,3,344,33,IT015146C22ZO8W2CJ
553285,Milano Central Luxury - 3 BDR / 7 Guests,2718914,Nicola,,CENTRALE,45.48309,9.20435,Entire home/apt,371,4,140,2025-05-20,0.91,27,52,17,IT015146B4CCMWJAB7
564917,Nice single room near Lambrate park,1915680,Laura,,PARCO LAMBRO - CIMIANO,45.49113,9.24909,Private room,64,2,13,2025-04-12,0.10,1,89,2,IT015146C26QJ6C616
566637,Dream garden Mi city center on subway 10 p,2787018,Giulia E Gianluca,,BUENOS AIRES - VENEZIA,45.48048,9.21135,Entire home/apt,233,1,529,2025-01-03,3.36,4,196,16,IT015146B4EE5LM9TP
579191,Elegant Loft Conversion Ex Marble Workshop,2848811,Rita,,S. CRISTOFORO,45.44702,9.15458,Entire home/apt,220,31,73,2023-10-19,0.49,5,363,0,
584568,2 B&B in Milan with trees & metro,2880078,Tony,,GALLARATESE,45.49677,9.12337,Private room,67,31,91,2024-07-24,0.59,1,60,3,
589496,"Bright center MI subway lines1,2 &3",2787018,Giulia E Gianluca,,BUENOS AIRES - VENEZIA,45.48226,9.21273,Entire home/apt,158,1,298,2025-06-08,2.23,4,221,13,IT015146B4D5THXML3
602405,House in Historic centre close to Duomo,2980678,Raffaella,,TICINESE,45.45618,9.17994,Entire home/apt,,5,59,2024-04-21,0.38,1,0,0,IT015146C27Q76TJXW
621791,Porta Vigentina Triplex in City Center,380378,Andrea,,VIGENTINA,45.45584,9.19557,Entire home/apt,510,31,9,2024-04-21,0.06,1,0,0,
627433,Loft Isola Farini Private Parking -The StyleStudio,3114806,Ilaria Elena,,FARINI,45.49522,9.17513,Entire home/apt,76,3,125,2025-06-09,0.80,2,259,5,IT015146C2E2EFGWLE
645501,Charming apartment in Milan downtown,2158679,Annabella,,MAGENTA - S. VITTORE,45.4597,9.17184,Entire home/apt,84,31,8,2023-09-30,0.05,5,88,0,
671609,Delicious attic with terrace !,3404692,Emanuela,,XXII MARZO,45.45883,9.21574,Entire home/apt,200,37,6,2023-06-30,0.04,1,88,0,
682825,Stunning penthouse in Brera's heart -Single Room,2842270,Dalia,,BRERA,45.47431182861328,9.187134742736816,Private room,118,2,40,2024-10-12,0.26,1,364,4,IT015146C2K32PJ9U2
691171,5 minutes bus and metro- Single Room(no window),1957255,Chiara,,PADOVA,45.50195367984562,9.233457870008273,Private room,34,1,138,2025-06-03,1.18,4,342,33,IT015146B4RBANL5J2
691643,-5 minutes metro-apartment DE Rosa max 6 people,1957255,Chiara,,PADOVA,45.50236,9.23319,Entire home/apt,170,1,19,2022-09-12,0.12,4,364,0,IT015146B4RBANL5J2
698687,Cosy & central modern studio flat,3581658,Elena,,XXII MARZO,45.46105,9.22242,Entire home/apt,245,31,12,2023-07-22,0.14,1,365,0,
702139,MILAN ROMANTIC-DUOMO-EXPO,3580858,Orlando&Irena,,GHISOLFA,45.48922,9.16596,Entire home/apt,183,2,177,2024-05-13,1.15,1,298,0,IT015146C2HHNV2JHW
709463,Cosy Place Tortona- Mudec Museum- Darsena,3008902,Jvonne Simona,,TORTONA,45.45347,9.15904,Entire home/apt,75,31,127,2024-06-11,0.84,2,62,0,
709966,Town centre - metrò Porta Romana,3653422,Anna,,GUASTALLA,45.45626,9.20364,Entire home/apt,63,21,35,2024-11-23,0.23,1,137,1,IT015146C2CD75DLVN
710637,"STUDIO CLOSE TO BOCCONI University, NABA, IULM",2158679,Annabella,,NAVIGLI,45.44588,9.16243,Entire home/apt,,260,4,2022-09-05,0.03,5,92,0,
711493,Appartamento zona  Naviglio con Garden privato,3661755,Sabrina,,NAVIGLI,45.44852,9.17662,Entire home/apt,90,2,542,2025-06-09,3.51,1,222,57,IT015146C2NSNH31O7
713411,Sunny Design Loft in Milan,1527671,Micol,,GIAMBELLINO,45.44927,9.14783,Entire home/apt,123,1,251,2025-05-31,1.84,4,77,7,IT015146C2LCKWMQ46
713786,Precious design bijoux downtonw,335105,Chiara,,DUOMO,45.46264,9.18849,Entire home/apt,428,31,52,2024-10-11,0.35,1,362,1,
715392,Glamour next to Leonardo's Cenacolo,559562,Maria Elena,,MAGENTA - S. VITTORE,45.46963,9.17063,Entire home/apt,108,3,213,2025-06-09,1.44,1,65,33,IT015146C2ELEVY32H
717747,A small cosy flat downtown Milan!,3700434,Renata,,XXII MARZO,45.46486,9.20909,Entire home/apt,51,31,29,2025-05-11,0.19,1,240,4,
718020,Bande à part Room with Balcony-10min by Navigli,1749204,Davide,,S. CRISTOFORO,45.43882,9.15432,Private room,41,31,80,2025-02-10,0.52,4,81,3,
723981,Double Room - Milan Central Station Hotel Bernina,3742633,Hotel Bernina,,CENTRALE,45.48323,9.20299,Private room,152,1,103,2025-05-18,0.69,5,362,23,IT015146A16QQLHA42
726493,Beautiful loft in the Navigli area,3759926,Francesco,,S. CRISTOFORO,45.44564,9.15007,Entire home/apt,90,32,20,2024-07-31,0.14,1,102,1,
730692,Beatiful apartment in trendy NoLo,3800185,Miriam,,PADOVA,45.49852,9.22457,Entire home/apt,30,45,8,2025-04-05,0.17,1,233,3,
737797,Bella ed spaziosa  camera.,2347489,Jeanet,,BOVISA,45.50054,9.16836,Shared room,34,31,57,2024-11-16,0.38,1,291,10,
739252,rent my apartment for short periods,3798545,Carolina,,MAGENTA - S. VITTORE,45.47025,9.16827,Entire home/apt,85,2,115,2025-06-15,1.32,1,262,18,IT015146C2Q76UGMMD
752066,Room with A/C: 15' from Duomo and 10' from Navigli,2188448,Carmelo,,STADERA,45.43267059326172,9.183494567871094,Private room,56,31,183,2025-05-28,1.39,2,90,5,"I applied for a CIN, but haven’t received it yet"
753046,Piazza San Babila studio apartment,3961167,Luisa,,GUASTALLA,45.46962,9.20348,Entire home/apt,74,3,88,2025-05-08,0.65,5,353,17,IT015146C27NPTSJOD
756000,Triple Room Central Station Hotel Bernina,3742633,Hotel Bernina,,CENTRALE,45.48323,9.20299,Private room,213,1,11,2024-04-29,0.18,5,303,0,IT015146A16QQLHA42
756319,Bocconi Navigli Milanese 1BR I Hacca Collection,3981376,Cristiana,,TICINESE,45.45191,9.18472,Entire home/apt,70,1,220,2025-04-06,1.44,26,235,1,IT015146C2QIEI89V9
763503,big house milano pedestrian centre,1621852,Studiocamillasanti,,SARPI,45.48099,9.17046,Entire home/apt,855,1,16,2025-01-03,0.12,6,328,2,IT015146C1OXKW9PPE
768270,independent little flat/wisteria city centre,1621852,Studiocamillasanti,,SARPI,45.48104,9.17066,Entire home/apt,170,1,2,2022-09-11,0.03,6,365,0,IT015146C1OXKW9PPE
768879,Quiet design apartment-Parco Sempione,3951824,Barbara,,SARPI,45.47769546508789,9.172296524047852,Entire home/apt,114,1,116,2025-06-15,0.77,1,28,27,IT015146C294S9A76G
768969,Central Milan Wifi Flat & Breakfast,4056380,Marco,,BUENOS AIRES - VENEZIA,45.47141,9.20793,Entire home/apt,105,1,972,2025-06-06,6.46,1,168,89,IT015146C2046880BC
773679,LOFT-LOVE stile N.Y. silenzioso!,4082476,Alessia,,CENTRALE,45.49350205779939,9.2070412981358,Entire home/apt,215,2,7,2022-09-12,0.05,1,364,0,IT015146C2M3M9XZNX
786441,WHITE: Center Milan Relax Apartment,4146036,Michela,,CENTRALE,45.48212,9.20569,Entire home/apt,,2,379,2025-06-13,2.49,3,350,12,IT015146C28ERYXBYR
794813,Double bedroom in a refined three-room apartment,1750205,Claudia,,LODI - CORVETTO,45.44056,9.22146,Private room,90,7,1,2016-04-16,0.01,10,179,0,IT015146C28IPB85XY
802843,"Cozy & Colorful! METRO, fiber, elevator",3891159,Andrea,,LODI - CORVETTO,45.44095,9.22191,Entire home/apt,49,31,34,2025-05-31,0.22,1,203,3,
806673,At Isola district as at home,4246019,Carlo,,ISOLA,45.48702,9.1872,Entire home/apt,84,3,343,2025-06-10,2.31,1,31,27,IT015146C2URY7KWZT
810216,••Luxury Bohemian loft NAVIGLI area 6persons••,4236040,Bianca,,TIBALDI,45.44036,9.17976,Entire home/apt,133,3,58,2025-01-24,0.41,2,318,4,IT015146C238LKT99Z
812419,Quiet & central one bedroom apartment,3052996,Alessandro,,DUOMO,45.46104082375237,9.179196874614597,Entire home/apt,,2,75,2025-04-11,0.55,1,0,6,IT015146B4QN9XQ659
815097,In the heart of Milan,3728911,Sergio,,DUOMO,45.46015,9.1822,Entire home/apt,125,1,338,2025-04-26,2.22,1,48,11,IT015146C2CSBOTWTE
815792,Fancy roomy bedroom near Stazione Centrale & Duomo,1865237,Mira,,BUENOS AIRES - VENEZIA,45.47782,9.20454,Private room,74,4,42,2025-02-01,0.53,3,4,12,IT015146C2WYPE9Z2T
816254,Apartment Centro _ City Life _ Mico,3580799,Andreas & Federica,,PAGANO,45.47821,9.16158,Entire home/apt,500,2,74,2024-07-15,0.49,1,196,1,IT015146C2TAADV93W
833602,Beautiful flat in Milano center !!!,2911163,Nir,,BUENOS AIRES - VENEZIA,45.48234,9.2107,Entire home/apt,190,1,1357,2025-06-04,9.50,1,258,117,IT015146C2GMXPFPAI
836948,Brera Design District Flat - One Bedroom,4056603,Laura,,BRERA,45.47085,9.18627,Entire home/apt,540,3,0,,,1,364,0,IT015146C2JODUZIXB
849465,Casa Olivia,4434902,Germana,,SARPI,45.48418,9.17031,Private room,61,1,30,2025-04-18,0.24,1,261,6,IT015146C2EPKIHG84
868679,Stylish Suite in Fashion District - Corso Venezia,4571936,Manuele,,DUOMO,45.46848,9.1992,Entire home/apt,204,1,40,2024-09-28,0.27,9,83,1,IT015146B4KQXOL7JF
874880,"Via dell'Ambrosiana, in the heart of Milan",4618386,Angelo,,DUOMO,45.46339,9.18508,Entire home/apt,252,2,385,2025-06-07,2.58,1,192,52,IT015146C2KESL6SBT
887729,Design apartment  just next to Navigli & Bocconi,4638643,Maria,,TICINESE,45.44562,9.1806,Entire home/apt,215,31,49,2023-05-23,0.36,1,263,0,
901720,"Private parking, terrace,  lift, view from balcony",4817729,Stefano,,ISOLA,45.49395,9.18731,Entire home/apt,115,2,487,2025-06-16,3.25,1,182,72,IT015146B4KXZ3D4R5
914201,HEART OFMILAN LOFT ARCO DELLA PACE,1251746,Eva,,SARPI,45.4764518737793,9.173406600952148,Entire home/apt,108,2,77,2025-06-08,0.52,1,73,20,IT015146C2GNS6TY9X
918194,"THE NEST ON THE ROOF (2+1) baby bed, fast WIFI",307669,Arabella,,BUENOS AIRES - VENEZIA,45.47562,9.2042,Entire home/apt,113,1,362,2025-03-23,2.42,1,253,4,IT015146B4PIXRVZAV
919349,Porta Genova suite Modern House,4938524,Barbara,,TORTONA,45.4534797668457,9.168122291564941,Entire home/apt,370,2,18,2025-02-09,0.17,2,0,8,IT015146C28ZA5HL6G
922867,"Design Apartment, Milan City Center - Duomo",4507224,Francesco,,GUASTALLA,45.4551,9.20155,Entire home/apt,87,1,182,2023-02-24,1.22,24,193,0,IT015146B4QY95HXSZ
925938,Private SUITE w. Bathroom Porta Venezia,4981679,Graziano,,BUENOS AIRES - VENEZIA,45.4723,9.21029,Private room,73,2,487,2025-06-01,3.25,1,17,8,IT015146C2DYSXQXBI
930303,Luxury nest in downtown Milan,5010885,Roberta,,PAGANO,45.47237,9.15905,Entire home/apt,93,2,50,2025-06-11,0.33,1,97,2,IT015146C2SXEP7OZV
932684,Tango Apartment-Milan City Center,5023179,Andrea,,GUASTALLA,45.4565,9.1982,Entire home/apt,82,3,21,2025-05-25,0.14,1,109,2,IT015146C27XNED2PS
