id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
128463,Safe Haven in Sants: Peaceful Retreat in Barcelona,635253,Sebastian,Sants-Montjuïc,Sants,41.37155,2.13664,Entire home/apt,163,3,465,2025-06-16,2.77,1,300,41,HUTB-012603
135513,Poble Nou Apartment a 3 minutos de la Playa,664196,Teresa,Sant Martí,el Poblenou,41.39787,2.20429,Entire home/apt,194,2,186,2025-06-15,1.11,2,225,52,HUTb-005204
136670,"double Room -UPC, ESADE, Barça, Real Club Tennis",610674,Maria,Les Corts,Pedralbes,41.38832,2.12201,Private room,45,32,143,2025-06-06,0.85,3,334,8,
147275,1 Room INDIVIDUAL in Barcelona,711907,Antuan,Horta-Guinardó,el Guinardó,41.42337,2.1749,Private room,16,31,133,2025-05-07,1.08,1,266,2,Exempt
163536,Cosy design apartment trendy Born 5 bed 2bathroom,713364,Horacio,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38651,2.18271,Entire home/apt,293,33,28,2023-09-03,0.17,1,356,0,
171646,Sagrada Familia Clot Atico - Wifi/Private/Clean,400154,Mireia,Sant Martí,el Clot,41.40671,2.18592,Entire home/apt,147,3,135,2025-06-05,0.92,10,114,26,HUTB-004663
171816,Sagrada Familia Clot Vista - Wifi/Private/Clean,400154,Mireia,Sant Martí,el Clot,41.40681,2.18553,Entire home/apt,147,3,87,2025-06-17,1.04,10,113,28,HUTB-004664
174382,Classic Flat near Sagrada Familia / Shared terrace,567180,Sandra,Eixample,la Sagrada Família,41.40653,2.17455,Entire home/apt,392,32,43,2025-06-12,0.36,6,113,14,HUTB000327
188267,"Céntric, Balconies & City view- Feel Heart of BCN",366654,Watermelon Barcelona Apartments,Eixample,la Dreta de l'Eixample,41.39316177368164,2.175757884979248,Entire home/apt,389,2,132,2025-06-08,0.79,2,287,9,hutb-005119
190348,Apartment with large terrace,919480,Elisa,Les Corts,Pedralbes,41.38893,2.12443,Private room,,7,1,2016-06-09,0.01,1,0,0,
196021,"Large patio, 4 baths (3 en-suite), 19th c, central",953719,Julia,Eixample,l'Antiga Esquerra de l'Eixample,41.38842,2.16108,Entire home/apt,536,2,474,2025-06-16,2.83,2,232,54,HUTB-005067
197267,Cozy Studio in Gracia Neighborhood,632830,"M Angeles, Federico",Gràcia,la Vila de Gràcia,41.40661,2.15115,Entire home/apt,41,31,366,2024-12-20,2.22,3,83,3,HUTB01295238
206122,Amazing Loft in BCN Center,1013855,Alejandro,Gràcia,la Vila de Gràcia,41.39877,2.15887,Entire home/apt,201,4,314,2025-06-16,1.90,3,220,46,HUTB-004315
206167,"Bright, comfy, central and with character",1014050,Minerva,Sants-Montjuïc,el Poble Sec,41.3724,2.1648,Entire home/apt,145,3,171,2025-06-22,1.03,1,188,18,HUTB-009804
209673,Sweet Apartment in Gràcia district!,1033366,Elena,Gràcia,la Vila de Gràcia,41.398,2.1553,Entire home/apt,130,2,373,2025-02-25,2.45,1,168,13,ESFCTU00000806600040818700000000000000000HUTB-0109321
223096,"2BR Apartment, loft style with patio",874133,Barbara,Sants-Montjuïc,Sants,41.37364,2.13906,Entire home/apt,,30,61,2023-10-02,0.37,1,0,0,Exempt
234375,ATTIC VIEWS  (Sagrada Familia),1227290,Francesca,Eixample,el Fort Pienc,41.39970016479492,2.1748878955841064,Entire home/apt,198,7,127,2025-04-25,1.30,1,189,25,HUTB-003754
241614,Bohemian Apartment With A Tune In Ramblas Area,1184485,Nacho,Ciutat Vella,el Barri Gòtic,41.37918,2.17733,Entire home/apt,79,31,59,2025-06-01,0.36,1,321,11,
242335,BARCELONETA A · Barceloneta Beach Apartment SEASON,297885449,ByMonths,Ciutat Vella,la Barceloneta,41.38113,2.18897,Entire home/apt,,60,5,2022-07-31,0.03,18,0,0,Monthly rental only
252232,Nice apartment in Barcelona,1298586,Cristian,Sant Martí,Sant Martí de Provençals,41.41626,2.20149,Entire home/apt,320,2,144,2025-06-01,0.89,6,161,8,HUTB-009465
253030,Double room with private bath and parking,1008598,Dana,Sant Andreu,Navas,41.41508,2.18857,Private room,,3,2,2023-05-31,0.08,1,0,0,
255195,Lightly apartment with balcony to Las Ramblas,1310304,Luis,Ciutat Vella,el Raval,41.3817,2.17195,Entire home/apt,45,32,27,2024-07-06,0.17,47,263,1,
256354,room in cosy flat....,1348378,Lidia,Gràcia,Vallcarca i els Penitents,41.413368225097656,2.1388769149780273,Private room,30,31,75,2025-05-24,0.47,2,182,4,
256982,Centric spacious nostalgic Room,1352184,Jasmin,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38333,2.18095,Private room,83,31,153,2025-05-24,0.96,1,335,14,
265491,Beach room amazing view in center,1392322,Kitty,Ciutat Vella,la Barceloneta,41.37722,2.18944,Private room,60,31,192,2025-06-07,1.21,1,66,28,
268017,Sweett | Midtown Mir,1405013,Midtown,Eixample,la Dreta de l'Eixample,41.39268,2.17214,Entire home/apt,625,2,95,2025-06-13,0.59,12,298,23,HUTB-004071
268022,Sweett | Midtown Rusinyol,1405013,Midtown,Eixample,la Dreta de l'Eixample,41.39184,2.17146,Entire home/apt,472,2,167,2025-06-01,1.62,12,266,42,HUTB-004072
269467,Sunny and quiet Loft next to Sagrada Familia,1411775,Jeremies,Eixample,la Sagrada Família,41.40181,2.1761,Entire home/apt,176,7,101,2025-06-08,1.11,2,348,10,HUTB-001129
272282,"CHARMING, VERY SPACIOUS & BEST LOCATED",1425070,Mar,Eixample,l'Antiga Esquerra de l'Eixample,41.38347,2.15802,Entire home/apt,580,4,432,2025-06-09,2.74,1,109,18,HUTB003208
273229,Confortable and very well located,1429552,Marta,Eixample,Sant Antoni,41.3778,2.1582,Entire home/apt,130,6,197,2025-06-10,1.23,1,153,23,HUTB-004121
273932,Oriental Design apartment,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.3895,2.15769,Entire home/apt,270,3,345,2025-06-11,2.12,44,165,47,HUTB-004184
274156,Comfy Duplex close to Las Ramblas for 6 people!,1447144,Acomodis Apartments,Sants-Montjuïc,el Poble Sec,41.37314,2.16789,Entire home/apt,,3,2,2022-10-03,0.01,355,365,0,HUTB-000219
275336,Noname - Charming 3BR+Terrace just off Gran Via,1435464,Jaume,Eixample,la Nova Esquerra de l'Eixample,41.38306672940918,2.1551754500947617,Entire home/apt,158,1,156,2025-06-08,1.00,15,286,18,HUTB-012040
275346,Sunny terrace penthouse by Camp Nou Free Nespresso,1435464,Jaume,Sarrià-Sant Gervasi,Sarrià,41.39175721131073,2.125056260360505,Entire home/apt,302,1,96,2025-05-01,0.61,15,326,13,HUTB-012910
275350,"Parsifal-Front Row Seat on La Rambla,  3BR + 2bath",1435464,Jaume,Ciutat Vella,el Raval,41.38099,2.17213,Entire home/apt,121,1,55,2025-04-30,0.40,15,169,1,Exempt
276527,Nice rustic apartament - Parc Güell,1444707,Jesus,Gràcia,el Coll,41.42042,2.148,Entire home/apt,183,3,651,2025-06-12,4.00,2,91,57,HUTB - 004405
283231,FANTASTIC20m2TerraceVIEW-@800m BEACH/BORN/GOTIC,1475411,Francesco,Sant Martí,el Parc i la Llacuna del Poblenou,41.39086,2.18803,Entire home/apt,165,7,351,2025-06-03,2.16,1,227,28,HUTB-005731
288034,pb5 NICE BARCELONA QUIET & WITH TERRACE NICE FLAT,1447144,Acomodis Apartments,Eixample,la Nova Esquerra de l'Eixample,41.38839,2.15019,Entire home/apt,120,30,19,2019-10-31,0.12,355,365,0,HUTB-000166
290535,vig1 Great location El Born center Monthly rental!,1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38493,2.1809,Entire home/apt,240,32,10,2024-08-14,0.06,355,346,2,
291160,ica BEACH AREA - GREAT LOCATION - VILA OLÍMPICA!!!,1447144,Acomodis Apartments,Sant Martí,la Vila Olímpica del Poblenou,41.39383,2.19813,Entire home/apt,380,31,8,2013-10-26,0.05,355,365,0,
295200,Gaudí views apartm with private terrace,612665,Zarzosa,Gràcia,la Vila de Gràcia,41.40697,2.16106,Entire home/apt,224,3,280,2025-05-16,1.71,4,127,18,HUTB-012627
315769,Casa Tortilla Sagrada Familia,1994100,Marcello,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40466,2.17147,Entire home/apt,140,3,85,2025-06-14,0.52,3,250,23,HUTB-011450
320506,The Loft Barcelona,1642180,The Loft,Sants-Montjuïc,el Poble Sec,41.37195,2.16936,Entire home/apt,119,4,78,2025-05-01,0.48,1,181,7,hutb-004655
323854,Casa Sagrada Familia Bcn Doubleroom,1657312,Alberto,Eixample,la Sagrada Família,41.40843,2.17494,Private room,,1,21,2014-07-29,0.13,1,0,0,
330745,Hi-Tech BEACHFRONT Apt w/ sea view!,768692,Robert,Sant Martí,la Vila Olímpica del Poblenou,41.38777,2.19601,Entire home/apt,220,31,17,2015-06-22,0.11,1,364,0,
330766,Urquinaona tranquilo y céntrico,1687524,Virginia,Eixample,la Dreta de l'Eixample,41.39076,2.17503,Entire home/apt,163,5,309,2025-06-16,1.93,2,19,40,HUTB-003905
330957,Central 3 bedroom beautiful APT,893805,Phil And Fiona,Eixample,la Dreta de l'Eixample,41.39782414629114,2.170576755958843,Entire home/apt,223,2,692,2025-06-11,4.27,11,344,74,HUTB-010749
337755,SEALONA VILA OLIMPICA BEACH,1716315,Marc,Sant Martí,la Vila Olímpica del Poblenou,41.39253234863281,2.19325590133667,Entire home/apt,273,1,86,2025-05-23,0.63,2,88,20,HUTB-002887
341563,lc New Quiet Apartment-Suite Ideal 1-2 people,1447144,Acomodis Apartments,Les Corts,les Corts,41.3826,2.13075,Entire home/apt,120,32,1,2012-04-26,0.01,355,365,0,
343861,Apartamento 1 habitación y balcón  en Gracia,1744516,Silvia & Luís,Eixample,la Dreta de l'Eixample,41.39993,2.16536,Entire home/apt,217,3,50,2025-06-05,0.41,39,86,12,HUTB-007447
343864,3 BD APT IN THE HEART OF GRACIA VIRREINA,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40735,2.15885,Entire home/apt,292,3,62,2025-05-29,0.46,39,57,22,HUTB-009898
343866,COSY 3BD  APARTMENT + 2 BATH IN GRACIA VIRREINA,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40399,2.15565,Entire home/apt,328,3,160,2025-06-05,1.08,39,66,49,HUTB-008572
345129,Charming apartment by  Barcelona sailing harbour,1238225,Lucia,Ciutat Vella,el Barri Gòtic,41.38512,2.17129,Private room,,31,32,2013-10-15,0.20,1,0,0,
346018,Room in a flat with Barcelona best view!,1753990,Filippo,Sant Martí,el Parc i la Llacuna del Poblenou,41.3922,2.18805,Private room,81,15,17,2019-10-09,0.11,1,15,0,Exempt
347824,"Ideal Happy Location Barceloneta Beach, Old Town!",1447144,Acomodis Apartments,Ciutat Vella,la Barceloneta,41.3764,2.19102,Entire home/apt,285,2,3,2024-02-19,0.02,355,365,0,HUTB-076700
351395,Garden House - 3BR Apt with amazing Terrrace,1435464,Jaume,Eixample,el Fort Pienc,41.39271,2.17974,Entire home/apt,197,1,108,2025-06-03,0.74,15,302,17,HUTB-009578
352772,"Charming penthouse, city center, with car park.",1786501,Fidel,Eixample,la Nova Esquerra de l'Eixample,41.38184,2.15119,Entire home/apt,185,2,276,2025-06-11,2.00,1,278,42,ESFCTU000008067000117406000000000000000000HUTB0052712
353640,Great Apartment in Heart of Born,1791076,Marta,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38422,2.18412,Entire home/apt,220,1,194,2025-05-03,1.43,1,199,2,HUTB-002534
357576,"Vintage Home ""El patio de Gracia""",1809535,Silvia,Gràcia,la Vila de Gràcia,41.40508,2.15491,Entire home/apt,254,2,500,2025-06-19,3.16,2,239,65,HUTB-001176
359841,"BacRou, design loft near the sea",1820272,Rosa,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40502,2.20802,Entire home/apt,167,2,554,2025-06-15,3.49,3,258,57,HUTB-003912
360863,SPECIAL OFFER @ COSY AND CHARMING,1824328,Umberto,Ciutat Vella,la Barceloneta,41.38428,2.19576,Private room,,31,32,2015-10-21,0.20,2,0,0,
363601,stylish flat in barcelona center,1837053,Ayal,Ciutat Vella,el Raval,41.37961,2.17306,Entire home/apt,,32,25,2018-08-23,0.17,1,0,0,
364030,Beatiful Terrace in Bcn center  HUTB-OO1094,1839136,Mires,Eixample,Sant Antoni,41.375553476091895,2.1625359295673867,Entire home/apt,198,2,454,2025-06-21,2.81,1,294,39,HUTB-001094
365911,3BR Apartment in Central Barcelona,1260560,Ralph,Eixample,la Nova Esquerra de l'Eixample,41.37911,2.15356,Entire home/apt,422,1,140,2025-05-03,0.89,4,343,3,HUTB-004112
370665,"vig2 Right in El Born, old town, happy apartment!",1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38545,2.18117,Entire home/apt,240,32,5,2024-08-19,0.14,355,365,1,
377161,Rustic apartment Parc Guell II,1444707,Jesus,Gràcia,el Coll,41.41892,2.14871,Entire home/apt,160,3,652,2025-06-03,4.06,2,132,44,HUTB - 004404
384063,Happy & Quiet 3 bedroom & 2 bathrooms apartment!,1447144,Acomodis Apartments,Eixample,la Dreta de l'Eixample,41.39639,2.17641,Entire home/apt,286,1,9,2024-05-19,0.06,355,365,0,HUTB-002422
384464,Paseo de Gracia / Plaza Catalunya,674212,Juanmi,Eixample,la Dreta de l'Eixample,41.38992,2.16974,Entire home/apt,800,3,228,2024-05-14,1.42,5,356,0,HUTB-011183
385049,Mirador 1840 - 3 Bedroom Apartment Port Vell,3775349,Maryna,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38203,2.18362,Entire home/apt,555,2,279,2025-05-19,1.73,1,304,5,HUTB-000828
393717,Cosy apartment near Las Ramblas,1968590,Manel,Ciutat Vella,el Raval,41.3795,2.16568,Entire home/apt,170,3,493,2025-06-08,3.11,1,230,50,HUTB-002975
399772,Rocafort nice & bright 3 stops away Pza Cataluña,1995385,Ana,Eixample,la Nova Esquerra de l'Eixample,41.38268,2.15044,Entire home/apt,178,2,198,2025-06-15,1.23,3,167,44,HUTB-001948
402369,Great 2 bedr flat close to Las Ramblas city center,1447144,Acomodis Apartments,Ciutat Vella,el Barri Gòtic,41.38035,2.17821,Entire home/apt,365,2,11,2015-08-17,0.07,355,358,0,HUTB-077982
408599,A charming 3 bedroom apartment with balcony,2034854,Roger,Sants-Montjuïc,el Poble Sec,41.37374,2.15852,Entire home/apt,209,1,672,2025-06-01,4.18,1,294,96,HUTB-006818
417239,Sunny apparment with terrace in Gracia,2074943,Kris,Gràcia,la Vila de Gràcia,41.40413,2.15692,Entire home/apt,120,30,112,2025-06-01,0.76,1,153,3,Exempt
424137,Spacious apartment by Las Ramblas,2108468,Pau,Ciutat Vella,el Barri Gòtic,41.37973,2.17458,Entire home/apt,390,1,219,2025-05-26,1.63,8,163,33,HUTB-000945
424294,pdf3 TRENDY 1 BEDR. FLAT IN EL BORN,1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3884,2.17936,Entire home/apt,250,2,3,2012-09-28,0.02,355,356,0,HUTB-002791
425639,House with garden,2116153,Victor/Paula,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40864,2.14557,Entire home/apt,498,2,115,2025-06-22,0.86,1,284,21,HUTB-007016
432482,PENTHOUSE with private terrace PANORAMIC VIEW,898600,Andre,Eixample,la Dreta de l'Eixample,41.39144,2.16128,Entire home/apt,311,1,497,2025-06-16,3.14,2,244,77,HUTB-005602
438102,Nice quiet room close to S. Familia,2176121,Rosa María,Eixample,el Fort Pienc,41.39829,2.1812,Private room,44,31,116,2019-11-30,0.73,2,173,0,
439057,"Paseo de Gracia - Diagonal, 120 m2",2181314,Javier,Gràcia,la Vila de Gràcia,41.40002,2.1579,Entire home/apt,162,2,440,2025-06-15,2.78,1,215,58,HUTB012497
443110,Mercedes Heritage - 2 Bedroom Apartment,2201772,Mercedes Heritage,Eixample,l'Antiga Esquerra de l'Eixample,41.3879153,2.1522402,Entire home/apt,337,1,54,2025-05-22,0.34,7,183,3,ESHFTU00000806000017771500100000000000000HUTB-0097613
443222,2-bedroom Bright and Classic Sagrada Familia Flat,2202284,Johanna,Eixample,la Sagrada Família,41.40998,2.17553,Entire home/apt,216,4,219,2025-06-24,1.39,21,106,29,HUTB-002983
443909,"Barcelona Gotico, great  location, office space",2204578,Francesca,Ciutat Vella,el Barri Gòtic,41.37733,2.17651,Private room,32,31,371,2025-06-05,2.38,1,96,10,
449854,Center location. Magic terrace. 360º views,1267680,Victor,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38734,2.18018,Entire home/apt,120,4,250,2025-06-11,1.57,5,108,19,HUTB-002370
449999,Centre. Attic. Big terrace. Lift. Views. Quiet Sun,1267680,Victor,Eixample,la Dreta de l'Eixample,41.38946,2.17593,Entire home/apt,203,4,136,2025-06-14,0.86,5,230,32,HUTB-004205
451758,Loft luminoso y elegante. Centrico.,1267680,Victor,Ciutat Vella,el Raval,41.38139,2.16692,Entire home/apt,141,4,239,2025-06-11,1.51,5,204,27,HUTB-003091
462062,Centro Histórico a 15 min. caminando,16569867,Lola,Eixample,la Nova Esquerra de l'Eixample,41.37850578093848,2.1517925726746037,Private room,57,3,163,2025-06-10,1.23,2,27,11,
469157,Big Central Flat 2XenSuites special offer  50% OFF,340570,Audun,Ciutat Vella,el Barri Gòtic,41.38046,2.17822,Entire home/apt,145,31,41,2025-02-15,0.26,2,361,4,
469177,Cozy Spacius apartment in Paralel for 8,1432835,Angel,Sants-Montjuïc,el Poble Sec,41.37501,2.16009,Entire home/apt,291,3,350,2025-05-28,2.23,44,83,39,Hutb-002619
469710,Loft bohemio muy  cerca de Paseo de Gracia,1995385,Ana,Eixample,la Dreta de l'Eixample,41.396084,2.168906,Entire home/apt,152,2,205,2025-06-18,1.29,3,177,45,HUTB-000381
472062,close to Paseo de Gracia.,2337603,Rosa,Gràcia,la Vila de Gràcia,41.39822,2.16081,Entire home/apt,251,4,134,2025-06-16,1.17,4,313,36,HUTB-213958
473395,"Augusta, rennovated HUTB-0002613",2337603,Rosa,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39871,2.15292,Entire home/apt,371,3,98,2025-05-30,0.78,4,206,24,HUTB-368708
473459,GALA - Gracia and Sant Gervasi HUTB-0052244,2337603,Rosa,Gràcia,la Vila de Gràcia,41.3990403,2.1527793,Entire home/apt,270,4,121,2025-06-15,1.08,4,271,32,HUTB-025983
477256,Lightful apartment in Poblenou,2365702,David,Sant Martí,el Parc i la Llacuna del Poblenou,41.40248,2.19668,Private room,80,1,341,2025-06-20,2.15,1,293,42,
480975,Cozy loft with a big terrace!,2272146,Javi,Sants-Montjuïc,el Poble Sec,41.37227,2.16574,Private room,,1,0,,,1,0,0,
481739,The Gaudi Suites II,2320210,"Ale, Maria & Arthur",Eixample,la Dreta de l'Eixample,41.39696,2.16652,Entire home/apt,258,1,134,2025-05-28,1.26,53,184,34,HUTB-001080
487233,BOHEMIAN PENTHOUSE DUPLEX,6907539,Jud,Sants-Montjuïc,el Poble Sec,41.37243,2.16542,Entire home/apt,263,5,344,2025-06-07,2.20,1,81,50,HUTB-009667
490517,The Sagrada Penthouse,2320210,"Ale, Maria & Arthur",Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40385,2.1691,Entire home/apt,200,1,109,2025-06-09,1.00,53,141,21,HUTB-003522
490803,Plaza Sagrada Familia apartment,2320210,"Ale, Maria & Arthur",Eixample,la Sagrada Família,41.40347,2.17157,Entire home/apt,303,1,185,2025-05-25,1.45,53,184,35,HUTB-002111
498416,"Comfy & central, large shared terrace, Gothic",1310304,Luis,Ciutat Vella,el Barri Gòtic,41.38355,2.17156,Entire home/apt,43,32,13,2025-03-29,0.08,47,186,2,
502436,FANTASTIC RAMBLAS,2262273,Maria Rosa,Ciutat Vella,el Barri Gòtic,41.37948,2.17666,Entire home/apt,131,32,8,2024-07-29,0.05,29,365,1,
503765,Stay in a the coolest area near Sagrada Familia,2484443,Jordi,Eixample,la Dreta de l'Eixample,41.39795,2.17166,Entire home/apt,181,5,235,2025-06-20,1.93,1,85,43,HUTB-005663
504657,"Central Barcelona! right in El Born, old town!",1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38467,2.18016,Entire home/apt,357,31,4,2024-06-10,0.03,355,365,0,HUTB-000192
507667,Habitación cerca sagrada familia-2,2176121,Rosa María,Eixample,el Fort Pienc,41.39774,2.18218,Private room,59,31,86,2020-03-01,0.59,2,173,0,Exempt
508212,Central Bcn Atic Apartment with private Terrace,2504689,Caroline,Eixample,l'Antiga Esquerra de l'Eixample,41.39161,2.15782,Entire home/apt,182,6,199,2025-06-20,1.26,2,122,40,HUTB-003831
510923,Lovely Penthouse in Barcelona,2517389,Sara,Sant Andreu,el Congrés i els Indians,41.42257,2.18047,Entire home/apt,170,7,37,2025-06-10,0.25,2,273,4,HUTB-008605
511739,sf Nice 2 Bedr Acomodis Apartment Sagrada Familia,1447144,Acomodis Apartments,Eixample,la Sagrada Família,41.40376,2.17292,Entire home/apt,300,1,7,2023-10-26,0.04,355,365,0,HUTB-001923
512368,COZY & SUNNY ROOM,1687383,Morpheus Stays X JuanMi,Ciutat Vella,el Raval,41.3757,2.17101,Private room,19,31,39,2025-02-23,0.25,1,60,2,
512666,"bcn-rentals-ramblas 4, just 7-10 min to Ramblas",488117,David Y Maria,Ciutat Vella,el Raval,41.37779,2.16729,Entire home/apt,301,6,72,2025-03-23,0.48,6,259,4,HUTB-003872
512737,"bcn-rentals-ramblas 3, just 7-10 min to Ramblas",488117,David Y Maria,Ciutat Vella,el Raval,41.37701,2.16663,Entire home/apt,204,6,43,2025-05-27,0.29,6,230,2,HUTB-003876
513825,Three Bedroom Apartment Sagrada Familia - S3,1093718,Alexey,Eixample,el Fort Pienc,41.40012,2.1756,Entire home/apt,350,2,95,2025-06-03,0.61,14,210,5,HUTB-006895
517407,Luxury Apartment Sagrada Familia,1093718,Alexey,Eixample,el Fort Pienc,41.4003,2.17502,Entire home/apt,350,2,161,2025-06-11,1.02,14,114,9,HUTB-006817
519494,CHARMING HOUSE IN BARCELONA NEAR BEACH,2556699,Ernest,Sant Martí,la Vila Olímpica del Poblenou,41.39095,2.1964,Entire home/apt,263,3,59,2025-06-14,0.37,1,281,13,HUTB-000706
519631,Spacious Classical 1870's Charming Apartment,893805,Phil And Fiona,Eixample,la Dreta de l'Eixample,41.39506,2.17308,Entire home/apt,300,2,680,2025-06-17,4.66,11,325,74,HUTB-006291
